User_ID,Age,Gender,Location,Income,Interests,Last_Login_Days_Ago,Purchase_Frequency,Average_Order_Value,Total_Spending,Product_Category_Preference,Time_Spent_on_Site_Minutes,Pages_Viewed,Newsletter_Subscription,weighted_aov,r_score,f_score,m_score,rfm_score,value_proxy_score,segment_name,segment_name_cn,business_role,action_priority
#703,50.0,Male,Suburban,34849.0,Sports,8.0,9.0,164.0,3633.0,Books,513.0,43.0,FALSE,403.67,4,5,4,13,72.28,High-value Customers,高价值用户,Core profit engine,Stabilize
#704,37.0,Female,Urban,101768.0,Travel,14.0,4.0,62.0,4036.0,Home & Kitchen,67.0,46.0,TRUE,1009.0,3,3,4,10,68.23,Potential Customers,潜力用户,Growth engine,Convert
#705,30.0,Male,Rural,126108.0,Food,24.0,6.0,116.0,1215.0,Electronics,467.0,16.0,FALSE,202.5,1,4,2,7,33.7,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#706,45.0,Female,Urban,109709.0,Food,3.0,0.0,110.0,1175.0,Electronics,285.0,19.0,TRUE,0.0,5,1,2,8,21.44,Potential Customers,潜力用户,Growth engine,Convert
#707,46.0,Male,Rural,74869.0,Fashion,12.0,9.0,57.0,3976.0,Apparel,417.0,34.0,FALSE,441.78,4,5,4,13,74.86,High-value Customers,高价值用户,Core profit engine,Stabilize
#708,30.0,Female,Suburban,146888.0,Sports,16.0,9.0,144.0,4715.0,Apparel,100.0,25.0,TRUE,523.89,3,5,5,13,82.72,High-value Customers,高价值用户,Core profit engine,Stabilize
#709,63.0,Female,Rural,83095.0,Technology,28.0,6.0,196.0,2024.0,Apparel,189.0,31.0,FALSE,337.33,1,4,2,7,42.01,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#71,51.0,Female,Urban,123555.0,Fashion,10.0,4.0,84.0,1947.0,Home & Kitchen,557.0,4.0,TRUE,486.75,4,3,2,9,45.38,Potential Customers,潜力用户,Growth engine,Convert
#710,52.0,Female,Suburban,137886.0,Technology,23.0,9.0,78.0,1026.0,Home & Kitchen,388.0,49.0,TRUE,114.0,2,5,1,8,38.03,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#711,23.0,Male,Rural,90910.0,Sports,17.0,5.0,20.0,4752.0,Books,241.0,41.0,FALSE,950.4,3,3,5,11,76.5,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#712,35.0,Male,Suburban,106710.0,Technology,1.0,5.0,152.0,2381.0,Books,417.0,17.0,TRUE,476.2,5,3,3,11,54.88,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#713,22.0,Female,Suburban,43567.0,Fashion,23.0,7.0,140.0,1155.0,Books,176.0,47.0,FALSE,165.0,2,4,2,8,35.29,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#714,64.0,Female,Suburban,55292.0,Fashion,10.0,7.0,131.0,4774.0,Home & Kitchen,387.0,30.0,TRUE,682.0,4,4,5,13,82.34,High-value Customers,高价值用户,Core profit engine,Stabilize
#715,42.0,Male,Suburban,94813.0,Sports,25.0,5.0,78.0,641.0,Home & Kitchen,471.0,39.0,FALSE,128.2,1,3,1,5,23.41,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#716,19.0,Male,Urban,117136.0,Technology,23.0,2.0,32.0,2261.0,Apparel,233.0,31.0,FALSE,1130.5,2,2,3,7,44.6,Potential Customers,潜力用户,Growth engine,Convert
#717,27.0,Male,Suburban,71631.0,Fashion,10.0,4.0,190.0,2351.0,Electronics,452.0,19.0,FALSE,587.75,4,3,3,10,51.12,Potential Customers,潜力用户,Growth engine,Convert
#718,47.0,Female,Urban,29885.0,Fashion,21.0,1.0,46.0,1152.0,Health & Beauty,277.0,35.0,FALSE,1152.0,2,1,2,5,33.08,Potential Customers,潜力用户,Growth engine,Convert
#719,62.0,Male,Urban,79659.0,Travel,24.0,4.0,18.0,4669.0,Health & Beauty,229.0,29.0,TRUE,1167.25,1,3,5,9,71.64,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#72,27.0,Male,Suburban,127539.0,Food,17.0,2.0,127.0,4034.0,Books,464.0,11.0,TRUE,2017.0,3,2,4,9,64.36,Potential Customers,潜力用户,Growth engine,Convert
#720,22.0,Male,Suburban,74306.0,Travel,2.0,8.0,24.0,2844.0,Electronics,171.0,1.0,TRUE,355.5,5,5,3,13,64.03,High-value Customers,高价值用户,Core profit engine,Stabilize
#721,50.0,Female,Urban,86314.0,Fashion,9.0,9.0,140.0,3969.0,Apparel,213.0,4.0,TRUE,441.0,4,5,4,13,75.7,High-value Customers,高价值用户,Core profit engine,Stabilize
#722,18.0,Male,Rural,85087.0,Sports,22.0,0.0,102.0,4581.0,Electronics,282.0,28.0,FALSE,0.0,2,1,5,8,46.17,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#723,35.0,Male,Suburban,49165.0,Food,13.0,9.0,26.0,4257.0,Electronics,41.0,18.0,FALSE,473.0,4,5,5,14,78.26,High-value Customers,高价值用户,Core profit engine,Stabilize
#724,49.0,Male,Urban,78929.0,Food,25.0,4.0,163.0,4710.0,Health & Beauty,122.0,26.0,FALSE,1177.5,1,3,5,9,71.72,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#725,64.0,Female,Suburban,87028.0,Fashion,16.0,5.0,158.0,4625.0,Apparel,227.0,40.0,FALSE,925.0,3,3,5,11,75.64,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#726,28.0,Female,Suburban,115998.0,Fashion,18.0,6.0,81.0,4775.0,Home & Kitchen,294.0,19.0,FALSE,795.83,3,4,5,12,77.99,High-value Customers,高价值用户,Core profit engine,Stabilize
#727,38.0,Female,Suburban,69812.0,Fashion,19.0,8.0,158.0,1660.0,Health & Beauty,267.0,6.0,TRUE,207.5,2,5,2,9,44.87,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#728,43.0,Female,Urban,70500.0,Sports,12.0,5.0,130.0,3862.0,Home & Kitchen,541.0,1.0,TRUE,772.4,4,3,4,11,68.17,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#729,42.0,Female,Rural,99151.0,Travel,8.0,4.0,20.0,1264.0,Apparel,451.0,8.0,TRUE,316.0,4,3,2,9,36.97,Potential Customers,潜力用户,Growth engine,Convert
#73,53.0,Male,Urban,38313.0,Travel,10.0,5.0,93.0,4026.0,Electronics,450.0,8.0,TRUE,805.2,4,3,4,11,70.53,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#730,39.0,Female,Rural,78643.0,Fashion,17.0,6.0,175.0,2822.0,Electronics,449.0,33.0,FALSE,470.33,3,4,3,10,55.84,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#731,44.0,Female,Urban,64900.0,Fashion,15.0,0.0,81.0,2458.0,Books,61.0,43.0,FALSE,0.0,3,1,3,7,28.92,Potential Customers,潜力用户,Growth engine,Convert
#732,30.0,Male,Suburban,62946.0,Technology,10.0,4.0,115.0,570.0,Books,502.0,21.0,FALSE,142.5,4,3,1,8,25.9,Other Customers,其他用户,Long-tail users,Nurture
#733,50.0,Male,Urban,27851.0,Sports,15.0,1.0,134.0,1516.0,Apparel,147.0,24.0,FALSE,1516.0,3,1,2,6,39.71,Potential Customers,潜力用户,Growth engine,Convert
#734,51.0,Female,Urban,36288.0,Fashion,15.0,3.0,44.0,1568.0,Books,334.0,25.0,FALSE,522.67,3,2,2,7,39.05,Potential Customers,潜力用户,Growth engine,Convert
#735,58.0,Male,Urban,92692.0,Technology,23.0,6.0,128.0,908.0,Home & Kitchen,142.0,47.0,FALSE,151.33,2,4,1,7,29.96,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#736,52.0,Male,Suburban,87580.0,Food,7.0,4.0,23.0,271.0,Books,44.0,43.0,FALSE,67.75,5,3,1,9,22.63,Other Customers,其他用户,Long-tail users,Nurture
#737,18.0,Female,Urban,27368.0,Fashion,13.0,5.0,23.0,4226.0,Apparel,144.0,19.0,TRUE,845.2,4,3,5,12,72.22,High-value Customers,高价值用户,Core profit engine,Stabilize
#738,38.0,Male,Suburban,105436.0,Fashion,17.0,1.0,19.0,4242.0,Apparel,333.0,29.0,TRUE,4242.0,3,1,5,9,65.68,Potential Customers,潜力用户,Growth engine,Convert
#739,23.0,Male,Urban,116136.0,Technology,9.0,2.0,149.0,4325.0,Home & Kitchen,497.0,10.0,FALSE,2162.5,4,2,5,11,70.91,Potential Customers,潜力用户,Growth engine,Convert
#74,31.0,Male,Suburban,133175.0,Food,26.0,7.0,78.0,3417.0,Electronics,331.0,9.0,FALSE,488.14,1,4,4,9,60.51,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#740,45.0,Male,Rural,66403.0,Sports,8.0,6.0,47.0,2499.0,Books,396.0,12.0,FALSE,416.5,4,4,3,11,55.18,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#741,34.0,Male,Urban,111170.0,Fashion,20.0,1.0,117.0,1745.0,Books,55.0,33.0,FALSE,1745.0,2,1,2,5,40.64,Potential Customers,潜力用户,Growth engine,Convert
#742,22.0,Male,Urban,29168.0,Food,26.0,5.0,128.0,157.0,Electronics,307.0,7.0,TRUE,31.4,1,3,1,5,16.86,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#743,48.0,Female,Rural,106497.0,Fashion,27.0,4.0,43.0,1229.0,Health & Beauty,423.0,17.0,TRUE,307.25,1,3,2,6,29.59,Potential Customers,潜力用户,Growth engine,Convert
#744,22.0,Female,Suburban,69879.0,Food,21.0,9.0,178.0,1453.0,Apparel,417.0,10.0,FALSE,161.44,2,5,2,9,43.79,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#745,55.0,Female,Suburban,79871.0,Travel,18.0,0.0,19.0,867.0,Electronics,325.0,31.0,TRUE,0.0,3,1,1,5,13.18,Other Customers,其他用户,Long-tail users,Nurture
#746,20.0,Male,Urban,129632.0,Travel,13.0,9.0,131.0,3995.0,Apparel,80.0,6.0,TRUE,443.89,4,5,4,13,74.76,High-value Customers,高价值用户,Core profit engine,Stabilize
#747,40.0,Female,Rural,131623.0,Food,16.0,3.0,154.0,782.0,Electronics,31.0,17.0,TRUE,260.67,3,2,1,6,25.43,Other Customers,其他用户,Long-tail users,Nurture
#748,54.0,Male,Suburban,109388.0,Sports,9.0,1.0,154.0,3554.0,Health & Beauty,112.0,37.0,FALSE,3554.0,4,1,4,9,61.48,Potential Customers,潜力用户,Growth engine,Convert
#749,54.0,Male,Urban,118646.0,Fashion,12.0,3.0,199.0,2108.0,Electronics,558.0,18.0,TRUE,702.67,4,2,3,9,46.99,Potential Customers,潜力用户,Growth engine,Convert
#75,48.0,Male,Urban,86549.0,Food,7.0,6.0,68.0,4120.0,Home & Kitchen,253.0,26.0,FALSE,686.67,5,4,5,14,74.71,High-value Customers,高价值用户,Core profit engine,Stabilize
#750,27.0,Male,Rural,52174.0,Fashion,12.0,0.0,124.0,3242.0,Apparel,564.0,26.0,TRUE,0.0,4,1,4,9,36.8,Potential Customers,潜力用户,Growth engine,Convert
#751,27.0,Male,Suburban,119751.0,Travel,6.0,1.0,10.0,1890.0,Books,472.0,49.0,FALSE,1890.0,5,1,2,8,46.67,Potential Customers,潜力用户,Growth engine,Convert
#752,36.0,Female,Suburban,112491.0,Food,19.0,7.0,21.0,1577.0,Apparel,74.0,16.0,FALSE,225.29,2,4,2,8,41.88,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#753,34.0,Female,Rural,26581.0,Fashion,28.0,5.0,112.0,985.0,Home & Kitchen,553.0,8.0,TRUE,197.0,1,3,1,5,26.96,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#754,38.0,Male,Rural,130155.0,Fashion,7.0,1.0,13.0,4006.0,Home & Kitchen,479.0,24.0,FALSE,4006.0,5,1,4,10,66.51,Potential Customers,潜力用户,Growth engine,Convert
#755,31.0,Female,Rural,91853.0,Sports,25.0,5.0,179.0,4592.0,Home & Kitchen,589.0,13.0,TRUE,918.4,1,3,5,9,72.05,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#756,26.0,Male,Rural,84046.0,Technology,3.0,9.0,150.0,1638.0,Home & Kitchen,387.0,29.0,TRUE,182.0,5,5,2,12,52.11,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#757,63.0,Female,Urban,69678.0,Travel,16.0,8.0,107.0,2173.0,Health & Beauty,564.0,32.0,FALSE,271.62,3,5,3,11,51.37,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#758,18.0,Female,Rural,128392.0,Travel,18.0,6.0,115.0,412.0,Books,433.0,24.0,FALSE,68.67,3,4,1,8,25.31,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#759,62.0,Male,Suburban,131250.0,Technology,16.0,8.0,94.0,910.0,Books,412.0,16.0,TRUE,113.75,3,5,1,9,36.8,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#76,32.0,Male,Rural,134914.0,Fashion,16.0,2.0,197.0,3255.0,Books,285.0,2.0,TRUE,1627.5,3,2,4,9,57.35,Potential Customers,潜力用户,Growth engine,Convert
#760,30.0,Female,Suburban,46649.0,Fashion,23.0,4.0,130.0,2335.0,Apparel,467.0,11.0,FALSE,583.75,2,3,3,8,46.05,Potential Customers,潜力用户,Growth engine,Convert
#761,21.0,Male,Urban,147795.0,Sports,7.0,6.0,141.0,2957.0,Electronics,599.0,32.0,FALSE,492.83,5,4,3,12,61.58,High-value Customers,高价值用户,Core profit engine,Stabilize
#762,18.0,Female,Suburban,108668.0,Sports,4.0,6.0,91.0,2863.0,Apparel,248.0,6.0,TRUE,477.17,5,4,3,12,61.04,High-value Customers,高价值用户,Core profit engine,Stabilize
#763,57.0,Male,Suburban,102325.0,Travel,27.0,2.0,28.0,2132.0,Apparel,581.0,35.0,TRUE,1066.0,1,2,3,6,41.81,Potential Customers,潜力用户,Growth engine,Convert
#764,49.0,Male,Rural,34567.0,Sports,25.0,6.0,139.0,1607.0,Apparel,120.0,33.0,TRUE,267.83,1,4,2,7,38.2,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#765,51.0,Female,Suburban,100404.0,Technology,8.0,0.0,21.0,4645.0,Apparel,67.0,18.0,TRUE,0.0,4,1,5,10,51.59,Potential Customers,潜力用户,Growth engine,Convert
#766,45.0,Female,Urban,109906.0,Fashion,13.0,8.0,90.0,2670.0,Books,573.0,37.0,TRUE,333.75,4,5,3,12,58.42,High-value Customers,高价值用户,Core profit engine,Stabilize
#767,48.0,Male,Rural,128069.0,Technology,13.0,9.0,83.0,1994.0,Electronics,327.0,13.0,TRUE,221.56,4,5,2,11,52.36,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#768,25.0,Female,Rural,116019.0,Food,17.0,5.0,107.0,2805.0,Apparel,470.0,10.0,FALSE,561.0,3,3,3,9,54.58,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#769,56.0,Female,Urban,81944.0,Travel,17.0,4.0,15.0,696.0,Books,493.0,37.0,FALSE,174.0,3,3,1,7,25.25,Other Customers,其他用户,Long-tail users,Nurture
#77,25.0,Male,Suburban,43705.0,Fashion,1.0,7.0,135.0,4402.0,Electronics,274.0,16.0,TRUE,628.86,5,4,5,14,81.28,High-value Customers,高价值用户,Core profit engine,Stabilize
#770,43.0,Male,Rural,138428.0,Sports,5.0,6.0,145.0,2247.0,Apparel,286.0,26.0,TRUE,374.5,5,4,3,12,53.09,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#771,51.0,Male,Rural,98002.0,Food,6.0,4.0,134.0,715.0,Home & Kitchen,312.0,46.0,FALSE,178.75,5,3,1,9,29.4,Other Customers,其他用户,Long-tail users,Nurture
#772,20.0,Female,Urban,48803.0,Sports,19.0,9.0,60.0,1047.0,Apparel,309.0,17.0,FALSE,116.33,2,5,1,8,39.91,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#773,29.0,Male,Rural,38230.0,Fashion,13.0,4.0,20.0,4751.0,Apparel,97.0,1.0,TRUE,1187.75,4,3,5,12,76.41,Potential Customers,潜力用户,Growth engine,Convert
#774,18.0,Male,Urban,37862.0,Fashion,25.0,9.0,194.0,4473.0,Health & Beauty,113.0,25.0,FALSE,497.0,1,5,5,11,77.01,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#775,61.0,Male,Urban,63355.0,Fashion,28.0,6.0,136.0,3864.0,Home & Kitchen,456.0,34.0,FALSE,644.0,1,4,4,9,63.98,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#776,22.0,Female,Suburban,51259.0,Sports,26.0,9.0,149.0,2113.0,Electronics,463.0,39.0,TRUE,234.78,1,5,3,9,48.98,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#777,47.0,Female,Suburban,119075.0,Food,14.0,6.0,82.0,3797.0,Apparel,132.0,10.0,FALSE,632.83,3,4,4,11,68.31,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#778,47.0,Male,Rural,107445.0,Fashion,22.0,2.0,11.0,590.0,Electronics,121.0,20.0,FALSE,295.0,2,2,1,5,19.55,Other Customers,其他用户,Long-tail users,Nurture
#779,34.0,Female,Rural,50795.0,Food,4.0,2.0,17.0,4450.0,Home & Kitchen,197.0,7.0,TRUE,2225.0,5,2,5,12,73.74,Potential Customers,潜力用户,Growth engine,Convert
#78,31.0,Male,Suburban,87364.0,Food,17.0,1.0,120.0,2298.0,Apparel,20.0,31.0,FALSE,2298.0,3,1,3,7,46.96,Potential Customers,潜力用户,Growth engine,Convert
#780,64.0,Male,Urban,134604.0,Sports,28.0,9.0,148.0,2528.0,Apparel,482.0,16.0,FALSE,280.89,1,5,3,9,53.04,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#781,40.0,Female,Rural,28770.0,Food,7.0,2.0,133.0,641.0,Health & Beauty,39.0,37.0,FALSE,320.5,5,2,1,8,26.08,Other Customers,其他用户,Long-tail users,Nurture
#782,32.0,Male,Urban,31093.0,Sports,8.0,5.0,62.0,1387.0,Books,566.0,29.0,FALSE,277.4,4,3,2,9,39.51,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#783,54.0,Male,Urban,66571.0,Sports,25.0,5.0,19.0,1733.0,Health & Beauty,512.0,12.0,TRUE,346.6,1,3,2,6,38.46,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#784,38.0,Female,Rural,20193.0,Travel,13.0,2.0,121.0,3026.0,Health & Beauty,474.0,17.0,TRUE,1513.0,4,2,3,9,56.49,Potential Customers,潜力用户,Growth engine,Convert
#785,31.0,Male,Urban,120311.0,Sports,27.0,2.0,17.0,1452.0,Books,161.0,48.0,FALSE,726.0,1,2,2,5,33.54,Potential Customers,潜力用户,Growth engine,Convert
#786,19.0,Female,Suburban,37569.0,Sports,6.0,7.0,45.0,4476.0,Books,289.0,20.0,FALSE,639.43,5,4,5,14,80.86,High-value Customers,高价值用户,Core profit engine,Stabilize
#787,28.0,Female,Rural,137082.0,Technology,6.0,7.0,115.0,1398.0,Books,200.0,26.0,TRUE,199.71,5,4,2,11,44.19,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#788,56.0,Male,Suburban,31190.0,Fashion,24.0,6.0,23.0,4968.0,Apparel,528.0,48.0,TRUE,828.0,1,4,5,10,77.53,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#789,55.0,Male,Rural,82824.0,Travel,28.0,9.0,191.0,4067.0,Electronics,503.0,19.0,FALSE,451.89,1,5,4,10,70.23,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#79,40.0,Male,Urban,93445.0,Technology,21.0,9.0,71.0,264.0,Electronics,239.0,6.0,FALSE,29.33,2,5,1,8,29.88,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#790,51.0,Female,Urban,62752.0,Travel,21.0,3.0,95.0,4523.0,Electronics,248.0,47.0,TRUE,1507.67,2,2,5,9,70.23,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#791,55.0,Male,Rural,52327.0,Travel,3.0,3.0,158.0,2358.0,Books,383.0,12.0,FALSE,786.0,5,2,3,10,53.18,Potential Customers,潜力用户,Growth engine,Convert
#792,51.0,Male,Suburban,62070.0,Technology,28.0,2.0,59.0,4747.0,Health & Beauty,218.0,21.0,FALSE,2373.5,1,2,5,8,68.09,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#793,35.0,Male,Urban,105925.0,Sports,3.0,4.0,176.0,2173.0,Home & Kitchen,87.0,42.0,TRUE,543.25,5,3,3,11,51.17,Potential Customers,潜力用户,Growth engine,Convert
#794,47.0,Male,Rural,60197.0,Fashion,13.0,2.0,29.0,801.0,Books,82.0,34.0,TRUE,400.5,4,2,1,7,27.09,Other Customers,其他用户,Long-tail users,Nurture
#795,32.0,Male,Rural,22261.0,Food,22.0,7.0,96.0,2019.0,Health & Beauty,62.0,7.0,FALSE,288.43,2,4,2,8,45.58,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#796,44.0,Female,Rural,138424.0,Sports,2.0,6.0,144.0,2560.0,Health & Beauty,500.0,45.0,FALSE,426.67,5,4,3,12,57.86,High-value Customers,高价值用户,Core profit engine,Stabilize
#797,51.0,Female,Suburban,113905.0,Technology,16.0,2.0,146.0,4362.0,Apparel,42.0,35.0,TRUE,2181.0,3,2,5,10,68.76,Potential Customers,潜力用户,Growth engine,Convert
#798,55.0,Male,Suburban,46512.0,Sports,22.0,8.0,138.0,4364.0,Apparel,12.0,15.0,FALSE,545.5,2,5,5,12,75.2,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#799,50.0,Male,Rural,26716.0,Sports,29.0,4.0,163.0,4424.0,Electronics,115.0,1.0,TRUE,1106.0,1,3,5,9,67.49,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#8,36.0,Male,Urban,29496.0,Technology,26.0,7.0,108.0,2151.0,Apparel,558.0,19.0,TRUE,307.29,1,4,3,8,45.92,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#80,57.0,Male,Urban,123892.0,Food,29.0,8.0,153.0,2098.0,Books,270.0,21.0,TRUE,262.25,1,5,3,9,45.53,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#800,41.0,Male,Urban,106795.0,Technology,6.0,8.0,175.0,466.0,Electronics,218.0,26.0,TRUE,58.25,5,5,1,11,35.08,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#801,32.0,Female,Urban,48933.0,Travel,8.0,6.0,47.0,627.0,Home & Kitchen,106.0,35.0,TRUE,104.5,4,4,1,9,31.72,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#802,47.0,Male,Suburban,127225.0,Travel,23.0,6.0,198.0,4986.0,Home & Kitchen,528.0,25.0,TRUE,831.0,2,4,5,11,78.28,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#803,59.0,Female,Urban,24378.0,Fashion,8.0,5.0,53.0,3818.0,Home & Kitchen,472.0,42.0,TRUE,763.6,4,3,4,11,69.04,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#804,34.0,Female,Suburban,60583.0,Fashion,25.0,1.0,95.0,3709.0,Home & Kitchen,387.0,15.0,FALSE,3709.0,1,1,4,6,57.15,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#805,22.0,Female,Rural,132082.0,Travel,6.0,8.0,53.0,4035.0,Health & Beauty,226.0,22.0,TRUE,504.38,5,5,4,14,76.23,High-value Customers,高价值用户,Core profit engine,Stabilize
#806,46.0,Male,Suburban,105371.0,Food,14.0,5.0,83.0,4719.0,Health & Beauty,481.0,6.0,TRUE,943.8,3,3,5,11,77.34,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#807,21.0,Female,Suburban,49033.0,Sports,3.0,7.0,128.0,2253.0,Electronics,408.0,15.0,TRUE,321.86,5,4,3,12,55.27,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#808,27.0,Male,Rural,44000.0,Food,10.0,0.0,199.0,2008.0,Apparel,457.0,24.0,TRUE,0.0,4,1,2,7,26.42,Potential Customers,潜力用户,Growth engine,Convert
#809,34.0,Female,Urban,131032.0,Sports,3.0,4.0,131.0,3112.0,Apparel,21.0,21.0,TRUE,778.0,5,3,4,12,62.04,Potential Customers,潜力用户,Growth engine,Convert
#81,38.0,Male,Suburban,98645.0,Food,9.0,3.0,137.0,3157.0,Health & Beauty,418.0,26.0,TRUE,1052.33,4,2,4,10,59.92,Potential Customers,潜力用户,Growth engine,Convert
#810,27.0,Male,Suburban,95868.0,Travel,27.0,0.0,143.0,4328.0,Books,203.0,7.0,TRUE,0.0,1,1,5,7,42.06,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#811,34.0,Female,Suburban,62604.0,Fashion,12.0,9.0,154.0,3122.0,Health & Beauty,417.0,29.0,TRUE,346.89,4,5,4,13,65.48,High-value Customers,高价值用户,Core profit engine,Stabilize
#812,37.0,Male,Rural,88336.0,Fashion,17.0,7.0,60.0,3583.0,Home & Kitchen,416.0,32.0,FALSE,511.86,3,4,4,11,66.05,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#813,41.0,Female,Urban,115074.0,Food,27.0,7.0,47.0,2820.0,Home & Kitchen,448.0,32.0,FALSE,402.86,1,4,3,8,53.3,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#814,22.0,Male,Suburban,115655.0,Fashion,29.0,0.0,161.0,1870.0,Books,512.0,5.0,FALSE,0.0,1,1,2,4,18.43,Potential Customers,潜力用户,Growth engine,Convert
#815,51.0,Male,Rural,93869.0,Travel,5.0,8.0,60.0,4213.0,Apparel,85.0,4.0,FALSE,526.62,5,5,5,15,78.95,High-value Customers,高价值用户,Core profit engine,Stabilize
#816,23.0,Male,Suburban,25410.0,Food,20.0,1.0,19.0,1877.0,Home & Kitchen,167.0,22.0,TRUE,1877.0,2,1,2,5,41.45,Potential Customers,潜力用户,Growth engine,Convert
#817,19.0,Male,Rural,103375.0,Sports,25.0,8.0,129.0,4312.0,Apparel,384.0,18.0,FALSE,539.0,1,5,5,11,73.46,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#818,30.0,Female,Urban,76044.0,Fashion,9.0,0.0,158.0,897.0,Books,468.0,35.0,TRUE,0.0,4,1,1,6,16.59,Other Customers,其他用户,Long-tail users,Nurture
#819,60.0,Female,Urban,83315.0,Technology,21.0,9.0,79.0,3315.0,Apparel,72.0,17.0,FALSE,368.33,2,5,4,11,64.27,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#82,33.0,Female,Rural,22023.0,Sports,6.0,0.0,114.0,2184.0,Health & Beauty,310.0,19.0,TRUE,0.0,5,1,3,9,29.77,Potential Customers,潜力用户,Growth engine,Convert
#820,60.0,Male,Urban,116055.0,Fashion,26.0,8.0,94.0,3888.0,Apparel,521.0,24.0,FALSE,486.0,1,5,4,10,67.29,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#821,28.0,Female,Urban,91344.0,Sports,20.0,3.0,66.0,3076.0,Apparel,473.0,2.0,TRUE,1025.33,2,2,4,8,55.31,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#822,64.0,Male,Suburban,26796.0,Food,7.0,8.0,135.0,3837.0,Home & Kitchen,258.0,13.0,TRUE,479.62,5,5,4,14,73.44,High-value Customers,高价值用户,Core profit engine,Stabilize
#823,40.0,Male,Suburban,106716.0,Sports,22.0,6.0,48.0,1811.0,Electronics,275.0,15.0,FALSE,301.83,2,4,2,8,41.88,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#824,33.0,Female,Urban,74245.0,Technology,4.0,5.0,42.0,852.0,Health & Beauty,20.0,5.0,FALSE,170.4,5,3,1,9,33.62,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
